recId,searchText
647,"пр. Сейфуллина, д. 177/10 В"
648,"пр. Сейфуллина, д. 458"
649,"пр. Сейфуллина, д. 458-460/95"
650,"пр. Сейфуллина, д. 465"
651,"пр. Сейфуллина, д. 472"
652,"пр. Сейфуллина, д. 498"
653,"пр. Сейфуллина, д. 510"
654,"пр. Сейфуллина, д. 82"
655,"пр. Суюнбая, д. 199В"
656,"пр. Суюнбая, д. 2"
657,"пр. Суюнбая, д. 261"
658,"пр. Суюнбая, д. 2к9"
659,"пр. Суюнбая, д. 2, корпус 9"
660,"пр. Суюнбая, д. 419 А"
661,"пр. Суюнбая, д. 569"
662,"Садовый бульвар, д. 1/10"
663,"с. Байсерке, ул. Аркабая, д. 278"
664,"с. Байсерке, ул. Аркабая, д. 83 А"
665,"с. Байсерке, ул. Аркабая, д. 85"
666,"с. Байсерке, ул. Аркабая, д. 85"
667,"с. Булакты, ул. Ушконыр, д. 78/7"
668,"с. Жамбыл, ул. Жамбыла, д. 50"
669,"с. Иргели, трасса Алматы-Бишкек, 17КМ"
670,"с. КазЦик, ул. Сейдалиева, д. 72"
671,"с. Коксай, ул. Кожабекова, д. 9 А"
672,"с. Чапаево, ул. Мира, д. 41"
673,"Ташкентский тракт, 15 км"
674,"Ташкентский тракт, д. 17к"
675,"Ташкентский тракт, д. 17к"
676,"ул. 6-я линия, д. 1/172"
677,"ул. 6-я линия, д. 1/172"
678,"ул. Абдуллиных, д. 49"
679,"ул. Азербаева, д. 11"
680,"ул. Акан Серы, д. 11"
681,"ул. Акан Серы, д. 17"
682,"ул. Акан Серы, д. 17"
683,"ул. Алтай-1, д. 26"
684,"ул. Ангарская, д. 87 В"
685,"ул. Ауэзова, д. 104 Б"
686,"ул. Ауэзова, д. 37 А"
687,"ул. Ауэзова, д. 65"
688,"ул. Ахременко, д. 1/76"
689,"ул. Аэродромная, д. 17А"
690,"ул. Байзакова, д. 223"
691,"ул. Байсеитовой, д. 47"
692,"ул. Байтурсынова, д. 107Б"
693,"ул. Байтурсынова, д. 147А"
694,"ул. Байтурсынова, д. 43"
695,"ул. Байтурсынова, д. 56Г"
696,"ул. Бальзака, д. 8, лит Б"
697,"ул. Барибаева, д. 9"
698,"ул. Басенова, д. 27"
699,ул. Батталханова. д. 4 Б
700,ул. Батталханова. д. 4Б
701,"ул. Батталханова, д. 5"
702,"ул. Батталханова, д. 5"
703,"ул. Батталханова, д. 5"
704,"ул. Баянаульская, д. 34"
705,"ул. Бекмаханова, д. 2"
706,"ул. Бекмаханова, д. 2/8"
707,"ул. Богенбай батыра, д. 214"
708,"ул. Богенбай Батыра, д. 88"
709,"ул. Бокейханова, д. 442"
710,"ул. Бостанова, д. 27а"
711,"ул. Бостанова, д. 29"
712,"ул. Бостанова, д. 29А"
713,"ул. Брусиловского, д. 163"
714,"ул. Брусиловского, д. 167"
715,"ул. Бурундайская, д. 39"
716,"ул. Бухтарминская, д. 2В"
717,"ул. Валиханова, д. 170"
718,"ул. Вахтангова, д. 2А"
719,"ул. Волочаевская, д. 379"
720,"ул. Габдуллина, д. 88"
721,"ул. Гагарина, д. 12 Б"
722,"ул. Гагарина, д. 139"
723,"ул. Гагарина, д. 244А"
724,"ул. Гагарина, д. 244А"
725,"ул. Гагарина, д. 286"
726,"ул. Гоголя, д. 144/99"
727,"ул. Демьяна Бедного, д. 3"
728,"ул. Демьяна Бедного, д. 3"
729,"ул. Егизбаева, д. 7/5"
730,"ул. Есенжанова, д. 1"
731,"ул. Жамбыла, д. 205"
732,"ул. Жандосова, д. 1/1"
733,"ул. Жандосова, д. 162а"
734,"ул. Жандосова, д. 21"
735,"ул. Жандосова, д. 83"
736,"ул. Жансугурова, д. 118"
737,"ул. Жансугурова, д. 22"
738,"ул. Жансугурова, д. 291А"
739,"ул. Жарокова, д. 205"
740,"ул. Жарокова, д. 281"
741,"ул. Желтоксан, д. 144"
742,"ул. Желтоксан, д. 15 А"
743,"ул. Жетысуйская, д. 53 А"
744,"ул. Жибек жолы, д. 39/6"
745,"ул. Жумалиева, д. 115"
746,"ул. Жумалиева, д. 144"
747,"ул. Земнухова, д. 39"
748,"ул. Ибрагимова, д. 13/1"
749,"ул. Исаева, д. 25"
750,"ул. Ислама Каримова, д. 93"
751,"ул. Кабанбай батыра, д. 199А"
752,"ул. Кабанбай Батыра, д. 47"
753,"ул. Кабдолова, д. 1/4"
754,"ул. Кабдолова, д. 1/4"
755,"ул. Каблукова, д. 38 Г"
756,"ул. Кажымукана, д. 89"
757,"ул. Казыбаева, д. 2"
758,"ул. Казыбаева, д. 7Г"
759,"ул. Казыбек би, д. 167"
760,"ул. Казыбек би, д. 177"
761,"ул. Калдаякова, д. 38"
762,"ул. Калкаман-2, ул. Тайторы батыра, д. 45А"
763,"ул. Капчагайская, д. 34"
764,"ул. Капчагайская, д. 34"
765,"ул. Карасай Батыра, д. 162/1"
766,"ул. Каратальская, д. 26"
767,"ул. Кенесары хана, д. 83/6"
768,"ул. Конаева, д. 38"
769,"ул. Космонавтов, д. 13"
770,"ул. Кунаева, д. 153"
771,"ул. Кунаева, д. 58"
772,"ул. Луганского, д. 1"
773,"ул. Мажорова, д. 35 А"
774,"ул. Майлина, д. 1"
775,"ул. Майлина, д. 218"
776,"ул. Майлина, д. 224"
777,"ул. Майлина, д. 84"
778,"ул. Макатаева, д. 127"
779,"ул. Макатаева, д. 127/1"
780,"ул. Макатаева, д. 127/1/ пр. Сейфуллина, д. 483"
781,"ул. Макатаева, д. 145/56"
782,"ул. Макатаева, д. 495"
783,"ул. Манаса, д. 32А"
784,"ул. Менделеева, д. 59 а"
785,"ул. Мендикулова, д. 85"
786,"ул. Мендикулова, д. 98"
787,"ул. Молодежная, д. 39"
788,"ул. Момышулы, д. 40"
789,"ул. Набережная, д. 24"
790,"ул. Навои, д. 208/5"
791,"ул. Навои, д. 210/1"
792,"ул. Навои, д. 7Б"
793,"ул. Наурызбай батыра, д. 154 А"
794,"ул. Наурызбай батыра, д. 154А"
795,"ул. Наурызбай батыра, д. 68"
796,"ул. Наурызбай батыра, д. 7 Б"
797,"ул. Нурсая, д. 33"
798,"ул. Орбита-2, д.2"
799,"ул. Осипенко, д. 14"
800,"ул. Павлодарская, д. 100"
801,"ул. Панфилова, д. 116"
802,"ул. Панфилова, д. 84/54"
803,"ул. Панфилова, д. 84/54"
804,"ул. Папанина, д. 140/11"
805,"ул. Прокофьева, д. 140"
806,"ул. Пушкина, д. 26"
807,"ул. Пушкина, д. 41"
808,"ул. Радостовца, д. 13"
809,"ул. Радостовца, д. 152"
810,"ул. Радостовца, д.292"
811,"ул. Радостовца, д. 292"
812,"ул. Райымбек батыра, д. 167"
813,"ул. Р.Зорге, д. 18"
814,"ул. Р.Зорге, д. 18"
815,"ул. Р.Зорге, д. 18"
816,"ул. Р.Зорге, д. 18"
817,"ул. Розыбакиева, д. 216"
818,"ул. Розыбакиева, д. 247"
819,"ул. Розыбакиева, д. 262"
820,"ул. Розыбакиева, д. 263"
821,"ул. Розыбакиева, д. 263"
822,"ул. Розыбакиева, д. 275 А"
823,"ул. Розыбакиева, д. 4"
824,"ул. Розыбакиева, д. 49"
825,"ул. Розыбакиева, д. 75"
826,"ул. Розыбакиева, д. 77"
827,"ул. Рыскулова, д. 103"
828,"ул. Рыскулова, д. 149"
829,"ул. Саина, д. 12 а"
830,"ул. Саина, д. 14, кв. 2"
831,"ул. Сатпаева, д. 139"
832,"ул. Сатпаева, д. 141"
833,"ул. Сатпаева, д. 27"
834,"ул. Сатпаева, д. 30/1"
835,"ул. Сатпаева, д. 30В"
836,"ул. Сатпаева, д. 90"
837,"ул. Сатпаева, д. 90"
838,"ул. Сауранбаева, д. 16/2"
839,"ул. Северное кольцо, д. 19"
840,"ул Северное кольцо, д. 23"
841,"ул. Северное кольцо, д. 50"
842,"ул. Северное кольцо, д. 64"
843,"ул. Сейфуллина, д. 410"
844,"ул. Станкевича, д. 2"
845,"ул. Сулейменова, д. 19"
846,"ул. Сулейменова, д. 26 А"
847,"ул. Суюнбая, д. 211"
848,"ул. Татарская, д. 28/7"
849,"ул. Тимирязева, д. 32 Д"
850,"ул. Тимирязева, д. 40"
851,"ул. Тимирязева, д. 40"
852,"ул. Тимирязева, д. 42"
853,"ул. Тимирязева, д. 42"
854,"ул. Титова, д. 15"
855,"ул. Титова, д. 27 А"
856,"ул. Титова, д. 41"
857,"ул. Титова, д. 41"
858,"ул. Титова, д. 41"
859,"ул. Тлендиева, д. 223"
860,"ул. Толе би, д. 130"
861,"ул. Толе би, д. 150"
862,"ул. Толе би, д. 184 А"
863,"ул. Толе би, д. 201"
864,"ул. Толе би, д. 232"
865,"ул. Толе би, д. 262/93"
866,"ул. Толе би, д. 262/93"
867,"ул. Толе би, д. 262/93"
868,"ул. Толе би, д. 272"
869,"ул. Толе би, д. 273В"
870,"ул. Толе Би, д. 279"
871,"ул. Толе би, д. 279Б/1"
872,"ул. Толе би, д. 286"
873,"ул. Толе би, д. 294"
874,"ул. Толе Би, д. 294"
875,"ул. Толе би, д. 62"
876,"ул. Толе би, д. 71"
877,"ул. Тулебаева, д. 65"
878,"ул. Тургута Озала, д. 67"
879,"ул.Тургут Озала, д. 150/230"
880,"ул. Тургут Озала, д. 241"
881,"ул. Туркебаева, д. 59"
882,"ул. Утеген Батыра, д. 10"
883,"ул. Утеген Батыра, д. 11 б"
884,"ул. Утеген батыра, д. 124/1"
885,"ул. Хан Шатыр, д. 287"
886,"ул. Чайковского, д. 22 А"
887,"ул. Шамиевой, д. 11"
888,"ул. Шарипова, д. 90"
889,"ул. Шарипова, д. 90"
890,"ул. Шевченко, д. 123"
891,"ул. Шевченко, д. 154"
892,"ул. Шевченко, д. 165 б"
893,"ул. Шевченко, д. 204"
894,"ул. Шевченко, д. 85"
895,"ул. Шолохова, д. 29"
896,"ул. Шолохова, д. 6"
897,"ул. Шолохова, д. 6"
898,"ул. Шолохова, д. 6"
899,"ул. Яссауи, д. 115"
900,"шоссе Северное кольцо, д. 3"
901,"шоссе Северное кольцо, д. 53 в"
902,"шоссе Северное кольцо, д. 8"
903,"шоссе Северное кольцо, д. 99/4"
904,"мкр. Айгерим-2, ул. Еркиндик, д. 5/42"
905,"мкр. Айнабулак-3, д. 159"
906,"мкр. Акбулак, ул. Шарипова, д. 41"
907,"мкр. Алгабас, ул. Достык, д. 1"
908,"мкр. Мамыр-2, д.13"
909,"мкр. Ожет, ул. Бекболата, д. 22"
910,"мкр. Орбита-3, д. 4А"
911,"мкр. Шанырак-1, ул. Егемен, д. 43"
912,"мкр. Шанырак-1, ул. Отемисова, д. 107"
913,"мкр. Шанырак-2, ул. Жанкожа батыра, д. 47"
914,"мкр. Шугыла, ул. Жуалы, д. 90"
915,"пр. Абая, д. 109"
916,"пр. Райымбека, д. 507 А"
917,"пр. Райымбека, д. 507 А"
918,"с. Коксай, ул. Кожабекова, д. 7138"
919,"ул. Бекболата, д. 4/2"
920,"ул. Мынбаева, д. 44/126"
921,"ул. Радостовца, д. 119"
922,"ул. Сатпаева, д. 90/5"
923,"ул. Тимирязева, д. 111 а"
924,"ул. Шекспира, д. 60"
925,мкр. Премьера д. 24
926,"пр. Суюнбая, д. 2"
927,"ул. Баймагамбетова, д. 167"
928,"ул. Жандосова, д. 21"
929,"10 мкр-н, д. 21"
930,"4 мкр-н, ул. С.Датова, д. 2А"
931,"4 мкр-н, ул. С.Датова, д. 2А"
932,"5А мкр-н, д. 6А"
933,"5 мкр-н, д. 21/1"
934,"5 мкр-н, д. 5 А"
935,"ул. Дружбы Народов, д. 1В"
936,"ул. Дружбы Народов, д. 1В"
937,"ул. Дружбы Народов, д. 50"
938,"ул. Комсомольская, д. 60"
939,"ул. Линейная, д. 40Г"
940,"ул. Молодежная, д.13"
941,"ул. С.Датова, д. 6/1А"
942,"ул. Советская, д. 1 В"
943,"11А мкр-н, д. 1"
944,"11А мкр-н, д. 1А"
945,"11А мкр-н, д. 2"
946,"11 А мкр-н, д. 7"
947,"11 мкр-н, б/н"
948,"11 мкр-н, б/н"
949,"11 мкр-н, д. 58"
950,"11 мкр-н, д. 6"
951,"12А мкр-н, д. 1/3"
952,"12 мкр-н, д. 11А"
953,"12 мкр-н, д. 35"
954,"12 мкр-н, д. 71"
955,"12 мкр-н, д. 78"
956,"13 мкр-н, д. 25А"
957,"13 мкр-н, д. 40"
958,"13 мкр-н, д. 42"
959,"13 мкр-н, д. 7"
960,"14 мкр-н, д. 58"
961,"14 мкр-н, д. 61"
962,"14 мкр-н, д. 87"
963,"15 мкр-н, д. 1"
964,"15 мкр-н, д. 66 А"
965,"15 мкр-н, д. 69"
966,"16 мкр-н, б/н"
967,"16 мкр-н, д. 11/11"
968,"16 мкр-н, д. 57"
969,"17 мкр-н, д. 7"
970,"17 мкр-н, д. 72/1"
971,"1 мкр-н, б/н"
972,"1 мкр-н, д. 1"
973,"1 мкр-н, д. 2"
974,"1 мкр-н, д. 25"
975,"22 мкр-н, д. 30"
976,"22 мкр-н, д. 5 В"
977,"23 мкр-н, д. 101/11"
978,"23 мкр-н, д. 101/4"
979,"25 мкр-н, д. 52/2"
980,"26 мкр-н, б/н"
981,"26 мкр-н, д. 1/1"
982,"26 мкр-н, д. 25"
983,"26 мкр-н, д. 25"
984,"27 мкр-н, д. 25"
985,"27 мкр-н, д. 49"
986,"28 А мкр-н, д. 9"
987,"28 мкр-н, б/н"
988,"28 мкр-н, д. 15В"
989,"28 мкр-н, д. 15В"
990,"28 мкр-н, д. 2"
991,"28 мкр-н, д. 31"
992,"28 мкр-н, д. 31"
993,"28 мкр-н, д. 50"
994,"28 мкр-н, д. 51"
995,"28 мкр-н, д. 51"
996,"29 мкр-н, д. 17"
997,"29 мкр-н, д. 226"
998,"29 мкр-н, д. 229"
999,"2 мкр-н, б/н"
1000,"2 мкр-н, д. 47А"
1001,"2 мкр-н, д. 47 Б"
1002,"2 мкр-н, д. 47 Б,"
1003,"2 мкр-н, д. 47Б"
1004,"30 мкр-н, д. 170"
1005,"31А мкр-н, д. 30"
1006,"31 Б мкр-н, д. 18"
1007,"31 мкр-н, б/н"
1008,"31 мкр-н, б/н"
1009,"31 мкр-н, б/н"
1010,"31 мкр-н, д. 1"
1011,"32 А мкр-н, д. 25"
1012,"32Б мкр-н, д. 2/1"
1013,"33 мкр-н, д. 20"
1014,"3Б мкр-н, д. 5 А"
1015,"3Б мкр-н, уч-к 55"
1016,"3 мкр-н, д. 13/1"
1017,"4 мкр-н, б/н"
1018,"4 мкр-н, д. 36"
1019,"4 мкр-н, д. 4"
1020,"4 мкр-н, д. 50, кв. 1"
1021,"5 мкр-н, д. 23"
1022,"5 мкр-н, д. 9"
1023,"6А мкр-н, д. 11/1"
1024,"6 мкр-н, д. 22"
1025,"6 мкр-н, д. 32"
1026,"6 мкр-н, д. 38"
1027,"7 мкр-н, д. 40"
1028,"8 мкр-н, д. 21/1"
1029,"8 мкр-н, д. 21/1"
1030,"8 мкр-н, д. 38 Б"
1031,"8 мкр-н, д. 9"
1032,"9 мкр-н, д. 11"
1033,"9 мкр-н, д. 15"
1034,"c. Мангистау, д.12/3, 1 квартал"
1035,"Автодром, Промышленная зона, д. 9"
1036,"Мангистау, в здании ж/д вокзала"
1037,"мкр. Шыгыс 1, д. 279"
1038,"мкр. Шыгыс-2, д. 250"
1039,"мкр. Шыгыс-2, д. 250"
1040,"пос. Акшукур, ул. Сарсенова, д. 152"
1041,"пос. Атамекен, ЖМ Туган Ел, ул. Азамат, уч-к 359/3"
1042,"пос. Саина Шапагатова, д. 70"
1043,с. Акшукур
1044,"с. Акшукур, Торговая база №28"
1045,"с. Акшукур, ул. Б. Сахиева, б/н"
1046,"с. Атамекен, ЖМ Каламкас, уч-к 693/3"
1047,"с. Атамекен, ул. Акниет, д. 53"
1048,"с. Атамекен, ул. Каламкас, б/н"
1049,"с. Атамекен, ул. Толкын, д. 551"
1050,"с. Баскудык, ЖМ Болашак, ул. Самал, кв. 217"
1051,"с. Баскудык, ЖМ Маржан, ул. Сункар, уч-к 9"
1052,"с. Баскудык, ЖМ Маржан, ул. Сункар, уч-к 9"
1053,"с. Баскудык, ЖМ Рахат, д. 26"
1054,"с. Баскудык, ул. Мирас, д. 31"
1055,"с. Баскудык, ул. Сарыарка, д. 2/1"
1056,"с. Кызылтобе, ЖМ Кызыл-Тобе 2, д. 1559/3"
1057,"с. Кызылтобе, ул. Жаналык, д. 17/2"
1058,"с. Кызылтобе, ул. Кызылтобе-2, д. 662/1"
1059,"с. Мангистау, д. 13"
1060,"с. Мангистау, д. 13"
1061,"с. Мангистау, ЖК Шеркала, уч-к 468/5"
1062,"с. Мангистау, ЖМ Квартал-5, уч-к 17/4"
1063,"с. Мангистау, ЖМ Мангистау-5, д. 778/3"
1064,"с. Мангистау, ЖМ Мангистау-5, д. 977/3"
